timestamp,power,error
38:46.0,0.000936,-0.008064
38:47.0,0.000936,-0.008064
38:48.0,0.000936,-0.008064
38:49.0,0.000936,-0.008064
38:50.1,0.000936,-0.008064
38:51.1,0.000936,-0.008064
38:52.1,0.000936,-0.008064
38:53.1,0.000936,-0.008064
38:54.2,0.000936,-0.008064
38:55.2,0.000936,-0.008064
38:56.2,0.000936,-0.008064
38:57.2,0.000936,-0.008064
38:58.2,0.000937,-0.008063
38:59.2,0.000936,-0.008064
39:00.3,0.000936,-0.008064
39:01.3,0.000936,-0.008064
39:02.3,0.000937,-0.008063
39:03.3,0.000937,-0.008063
39:04.3,0.000937,-0.008063
39:05.4,0.000936,-0.008064
39:06.4,0.000936,-0.008064
39:07.4,0.000936,-0.008064
39:08.4,0.000937,-0.008063
39:09.4,0.000937,-0.008063
39:10.5,0.000937,-0.008063
39:11.5,0.000937,-0.008063
39:12.5,0.000937,-0.008063
39:13.5,0.000937,-0.008063
39:14.5,0.000937,-0.008063
39:15.5,0.000937,-0.008063
39:16.5,0.000937,-0.008063
39:17.6,0.000937,-0.008063
39:18.6,0.000936,-0.008064
39:19.6,0.000937,-0.008063
39:20.6,0.000937,-0.008063
39:21.6,0.000937,-0.008063
39:22.6,0.000937,-0.008063
39:23.6,0.000937,-0.008063
39:24.7,0.000937,-0.008063
39:25.7,0.000937,-0.008063
39:26.7,0.000937,-0.008063
39:27.7,0.000937,-0.008063
39:28.7,0.000937,-0.008063
39:29.7,0.000937,-0.008063
39:30.8,0.000937,-0.008063
39:31.8,0.000937,-0.008063
39:32.8,0.000937,-0.008063
39:33.8,0.000937,-0.008063
39:34.9,0.000937,-0.008063
39:35.9,0.000937,-0.008063
39:36.9,0.000937,-0.008063
39:37.9,0.000937,-0.008063
39:38.9,0.000937,-0.008063
39:39.9,0.000937,-0.008063
39:40.9,0.000937,-0.008063
39:42.0,0.000937,-0.008063
39:43.0,0.000937,-0.008063
39:44.0,0.000937,-0.008063
39:45.0,0.000937,-0.008063
39:46.0,0.000937,-0.008063
39:47.0,0.000937,-0.008063
39:48.1,0.000937,-0.008063
39:49.1,0.000937,-0.008063
39:50.1,0.000937,-0.008063
39:51.1,0.000937,-0.008063
